ShortName,ISIN,Preis,CouponRate,Emittent,ValorSymbol,ValorNumber,Yield,DurationToWorst,SubscriptionPaymentDueDate,Restlaufzeit,Fälligkeit,Emissionsvolumen,ProductLineDesc,Währung,ClosingPerformance,ClosingDelta,BidVolume,BidPrice,Preis (Brief),Volumen (Brief),MidSpread,PreviousClosingPrice,LatestTradeDate,LatestTradeTime,OpeningPrice,DailyHighPrice,DailyLowPrice,OnMarketVolume,OffBookVolume,TotalTurnover,TotalTurnoverCHF,Land,Industrie,SecTypeDesc,BondListedFlag,BondDutyToReportFlag,SpecialFlagDesc,Schuldner,Mdy,Unnamed: 2,Rating_x,ESG,RTG_SP,INV,BB_COMPOSITE,Blend,Rating_y,ESG_MSCI,Rating,Domicil,LastCoupon,AccruedInterest,Dirty Price
0.375  19-29,CH0457206826,91.85,0.375,Province of Alberta,POA19,45720682,1.935,5.572,20190207,5.68,07.02.2029,325.0,Bonds - CHF Foreign,CHF,-0.54,-0.5,250000,91.85,92.45,250.0,0.6511,92.35,20230620.0,93030.0,91.85,91.85,91.85,10000,0,9185.0,9185.0,Canada,"Regions, Cantons, Provinces, etc.",Bond,1,1,,,,,,,,,,,AA-,,AA-,Foreign,2023-02-07,0.13854166666666667,91.98854166666666
0.375 AAPL 15-24,CH0271171685,97.9,0.375,Apple Inc,APP151,27117168,2.007,1.427,20150225,1.48,25.11.2024,875.0,Bonds - CHF Foreign,CHF,0.18,0.18,25000,97.76,97.9,675.0,0.1431,97.72,20230620.0,110636.917,97.9,97.9,97.89,100000,0,97897.5,97897.5,United States,Misc. services,Bond,1,1,,,,,,,,,,,AA+,,AA+,Foreign,2022-11-25,0.21562499999999998,98.11562500000001
0.375 ABBDAC 19-27,XS2076155105,99.26,0.375,Abbott Ireland Financing DAC,EUF091,51090713,,,20191119,,19.11.2027,590.0,Bonds - Non CHF,EUR,0.0,0.0,0,,,0.0,,99.26,,,,,,0,0,0.0,0.0,Listed Foreign Currency Bond EUR,"Chemicals, Pharma",Bond,1,1,,,,,,,,,,,,,,Foreign,2022-11-19,0.221875,99.481875
0.375 BELL 18-24,CH0398678901,98.9,0.375,Bell Food Group,BELL24,39867890,,,20180201,,01.02.2024,200.0,Bonds - CHF Domestic,CHF,0.0,0.0,200000,98.82,98.97,100.0,0.1517,98.9,20230616.0,,,,,0,0,0.0,0.0,Switzerland,"Food, luxury goods",Bond,1,1,,Bell Food Group,,,BBB,Ja,,,,,,,BBB,Domestic,2023-02-01,0.14479166666666668,99.04479166666667
0.375 BERHYP 22-25,CH1163572915,96.85,0.375,Berlin Hyp AG,BEH225,116357291,2.383,1.666,20220221,1.72,21.02.2025,100.0,Bonds - CHF Foreign,CHF,0.0,0.0,25000,96.8,96.9,100.0,0.1033,96.85,20230613.0,,,,,0,0,0.0,0.0,Germany,Banks,Bond,1,1,Green Bond,,,,,,,,,,A+,,A+,Foreign,2023-02-21,0.12395833333333334,96.97395833333333
0.375 BKB 15-23,CH0290007134,99.81,0.375,Basler Kantonalbank,BSK151,29000713,,,20150810,,10.08.2023,350.0,Bonds - CHF Domestic,CHF,0.0,0.0,200000,99.8,99.85,250.0,0.0501,99.81,20230605.0,,,,,0,0,0.0,0.0,Switzerland,Banks,Bond,1,1,,Basler Kantonalbank,,,AAA,Ja,,,,,,,AAA,Domestic,2022-08-10,0.32708333333333334,100.13708333333334
0.375 BL KB 18-26,CH0407153359,96.5,0.375,Basellandschaftliche Kantonalb,BLK182,40715335,1.857,2.747,20180323,2.81,23.03.2026,225.0,Bonds - CHF Domestic,CHF,0.0,0.0,50000,96.05,97.8,30.0,1.8055,96.5,20230612.0,,,,,0,0,0.0,0.0,Switzerland,Banks,Bond,1,1,,Basellandschaftliche Kantonalb,,,AA,Ja,,,,,,,AA,Domestic,2023-03-23,0.09270833333333334,96.59270833333333
0.375 BL KB 19-30,CH0419041147,90.0,0.375,Basellandschaftliche Kantonalb,BLK191,41904114,2.063,6.813,20190513,6.95,13.05.2030,400.0,Bonds - CHF Domestic,CHF,0.0,0.0,100000,89.35,90.1,100.0,0.8359,90.0,20230608.0,,,,,0,0,0.0,0.0,Switzerland,Banks,Bond,1,1,,Basellandschaftliche Kantonalb,,,AA,Ja,,,,,,,AA,Domestic,2023-05-13,0.03958333333333333,90.03958333333334
0.375 CEMBRA 17-25,CH0367206718,95.85,0.375,Cembra Money Bank,CMB17,36720671,2.535,2.008,20170627,2.07,27.06.2025,150.0,Bonds - CHF Domestic,CHF,0.0,0.0,100000,95.75,95.9,100.0,0.1565,95.85,20230619.0,,,,,0,0,0.0,0.0,Switzerland,Banks,Bond,1,1,,Cembra Money Bank,,,A-,Nein,,,,,,,A-,Domestic,2022-06-27,0.3729166666666667,96.22291666666666
0.375 CLER 19-27,CH0419041139,93.85,0.375,Bank Cler AG,BCA19,41904113,2.31,3.827,20190426,3.9,26.04.2027,130.0,Bonds - CHF Domestic,CHF,0.0,0.0,100000,93,93.85,150.0,0.9098,93.85,20230619.0,,,,,0,0,0.0,0.0,Switzerland,Banks,Bond,1,1,,Bank Cler AG,,,A,Ja,,,,,,,A,Domestic,2023-04-26,0.05729166666666667,93.90729166666667
0.375 EFIAG 21-26,CH1105672708,93.2,0.375,EFIAG - Emissions- und Finanz,EFA21,110567270,2.89,2.866,20210506,2.93,06.05.2026,100.0,Bonds - CHF Domestic,CHF,0.0,0.0,40000,93.25,93.55,10.0,0.3212,93.2,20230619.0,,,,,0,0,0.0,0.0,Switzerland,Misc. services,Bond,1,1,,,,,,,,,,,,,,Domestic,2023-05-06,0.046875,93.246875
0.375 EGW 15-30,CH0280737542,92.25,0.375,EGW,EGW52,28073754,1.749,6.853,20150527,6.99,27.05.2030,217.5,Bonds - CHF Domestic,CHF,0.0,0.0,100000,91.2,92.4,100.0,1.3072,92.25,20230413.0,,,,,0,0,0.0,0.0,Switzerland,Issuing agencies,Bond,1,1,,EGW,,,AAA,Ja,,,,,,,AAA,Domestic,2023-05-27,0.025,92.275
0.375 EGW 17-32,CH0361532960,89.85,0.375,EGW,EGW56,36153296,1.781,8.824,20170622,9.06,22.06.2032,130.7,Bonds - CHF Domestic,CHF,0.0,0.0,100000,88.55,90.25,100.0,1.9016,89.85,20230109.0,,,,,0,0,0.0,0.0,Switzerland,Issuing agencies,Bond,1,1,,EGW,,,AAA,Ja,,,,,,,AAA,Domestic,2022-06-22,0.378125,90.22812499999999
0.375 EMMI 21-31,CH1146382481,86.6,0.375,Emmi Finanz AG,EMF21,114638248,2.181,8.3,20211201,8.5,01.12.2031,200.0,Bonds - CHF Domestic,CHF,0.0,0.0,10000,86.25,86.8,150.0,0.6357,86.6,20230615.0,,,,,0,0,0.0,0.0,Switzerland,"Food, luxury goods",Bond,1,1,,Emmi Finanz AG,,,A-,Ja,,,,,,,A-,Domestic,2022-12-01,0.209375,86.80937499999999
0.375 EVONIK 24 /EB,DE000A185QA5,101.65,0.375,Evonik Industr,EU6211,33801815,,,20160907,,07.09.2024,750.0,Bonds - Non CHF,EUR,0.0,0.0,0,,,0.0,,101.65,20200113.0,,,,,0,0,0.0,0.0,Eurobond EUR,Investment companies,Bond,0,0,,,,,,,,,,,,,,Foreign,2022-09-07,0.29791666666666666,101.94791666666667
0.375 GIV 18-25,CH0407809760,97.5,0.375,Givaudan SA,GIV181,40780976,2.117,1.799,20180409,1.86,09.04.2025,200.0,Bonds - CHF Domestic,CHF,0.05,0.05,50000,97,97.55,250.0,0.5654,97.45,20230620.0,93336.282,97.5,97.5,97.5,50000,0,48750.0,48750.0,Switzerland,"Chemicals, Pharma",Bond,1,1,,Givaudan SA,Baa1,,BBB+,Ja,,,,,,,BBB+,Domestic,2023-04-09,0.07500000000000001,97.575
0.375 GIV 21-30,CH1148308732,89.6,0.375,Givaudan SA,GIV211,114830873,2.147,6.88,20211207,7.02,07.06.2030,150.0,Bonds - CHF Domestic,CHF,0.0,0.0,125000,88.8,89.8,100.0,1.1198,89.6,20230619.0,,,,,0,0,0.0,0.0,Switzerland,"Chemicals, Pharma",Bond,1,1,,Givaudan SA,Baa1,,BBB+,Ja,,,,,,,BBB+,Domestic,2023-06-07,0.013541666666666665,89.61354166666666
0.375 GLARNERK 15-27,CH0269699176,94.2,0.375,Glarner Kantonalbank,GKB15,26969917,2.262,3.66,20150226,3.74,26.02.2027,100.0,Bonds - CHF Domestic,CHF,0.0,0.0,100000,93.45,94.3,100.0,0.9055,94.2,20230605.0,,,,,0,0,0.0,0.0,Switzerland,Banks,Bond,1,1,,Glarner Kantonalbank,,,AA+,Nein,,,,,,,AA+,Domestic,2023-02-26,0.11875,94.31875000000001
0.375 GR KB 19-32,CH0398633922,86.8,0.375,Graubündner Kantonalbank,GRK19,39863392,2.13,8.792,20190528,8.99,28.05.2032,287.0,Bonds - CHF Domestic,CHF,0.0,0.0,200000,85.95,86.95,100.0,1.1567,86.8,20230614.0,,,,,0,0,0.0,0.0,Switzerland,Banks,Bond,1,1,,Graubündner Kantonalbank,,,AA+,Ja,,,,,,,AA+,Domestic,2023-05-28,0.02395833333333333,86.82395833333334
0.375 HOLHEL 22-26,CH1154887132,95.2,0.375,Holcim Helvetia Finance Ltd,LAH22,115488713,2.086,3.307,20220119,3.13,19.10.2026,325.0,Bonds - CHF Domestic,CHF,0.0,0.0,75000,94.65,95,15.0,0.3691,95.2,20230616.0,,,,,0,0,0.0,0.0,Switzerland,Building contractors & materials,Bond,1,1,Sustainability-Linked Bond,Holcim Helvetia Finance Ltd,Baa1,,BBB,Ja,,,,,,,BBB,Domestic,2022-10-19,0.25416666666666665,95.45416666666667
0.375 HOLHEL T1 22-26,CH1159841357,100.15,0.375,Holcim Helvetia Finance Ltd,LAH221,115984135,,,20220119,,19.10.2026,50.0,Bonds - CHF Domestic,CHF,0.0,0.0,0,,,0.0,,100.15,,,,,,0,0,0.0,0.0,Switzerland,Building contractors & materials,Bond,1,1,,Holcim Helvetia Finance Ltd,Baa1,,BBB,Ja,,,,,,,BBB,Domestic,2022-10-19,0.25416666666666665,100.40416666666667
0.375 IBESM 25 /EE,XS1490726590,98.87,0.375,Iberdrola Intl,EU3220,33904948,,,20160915,,15.09.2025,700.0,Bonds - Non CHF,EUR,0.0,0.0,0,,,0.0,,98.87,,,,,,0,0,0.0,0.0,Eurobond EUR,Electrical engineering & electronics,Bond,0,0,Green Bond,,,,,,,,,,,,,Foreign,2022-09-15,0.28958333333333336,99.15958333333334
0.375 JNLGF 17-25,CH0373945044,95.1,0.375,Jackson National Life,JAC177,37394504,2.837,2.066,20170719,2.13,18.07.2025,275.0,Bonds - CHF Foreign,CHF,0.0,0.0,125000,95.2,95.5,250.0,0.3146,95.1,20230615.0,,,,,0,0,0.0,0.0,United States,Misc. services,Bond,1,1,,,,,,,,,,,A,,A,Foreign,2022-07-18,0.3510416666666667,95.45104166666665
0.375 JULB 17-24,CH0373476214,97.5,0.375,Julius Bär Gruppe,JBG17,37347621,2.13,1.457,20171206,1.51,06.12.2024,200.0,Bonds - CHF Domestic,CHF,0.0,0.0,65000,97.5,97.85,420.0,0.3583,97.5,20230620.0,100939.636,97.5,97.5,97.5,50000,0,48750.0,48750.0,Switzerland,Banks,Bond,1,1,,,,,,,,,,,,,,Domestic,2022-12-06,0.20416666666666666,97.70416666666667
0.375 KT AG 17-31,CH0353428052,91.4,0.375,"Aargau, Kanton",AG171,35342805,1.746,7.547,20170217,7.71,17.02.2031,125.0,Bonds - CHF Domestic,CHF,0.0,0.0,100000,90.35,91.55,15.0,1.3194,91.4,20230602.0,,,,,0,0,0.0,0.0,Switzerland,"Regions, Cantons, Provinces, etc.",Bond,1,1,,"Aargau, Kanton",,,AA+,Ja,,,,,,,AA+,Domestic,2023-02-17,0.128125,91.528125
0.375 KT GE 20-30,CH0485261579,92.2,0.375,"Genf, Kanton",GE201,48526157,1.825,6.603,20200429,6.74,27.02.2030,160.0,Bonds - CHF Domestic,CHF,0.0,0.0,100000,91.05,92.35,100.0,1.4177,92.2,20230602.0,,,,,0,0,0.0,0.0,Switzerland,"Regions, Cantons, Provinces, etc.",Bond,1,1,,"Genf, Kanton",,,AA-,Ja,,,,,,,AA-,Domestic,2023-02-27,0.11770833333333333,92.31770833333334
0.375 KTTG 15-25,CH0281835485,97.55,0.375,"Thurgau, Kanton",TG15,28183548,1.909,1.974,20150612,2.03,12.06.2025,150.0,Bonds - CHF Domestic,CHF,0.0,0.0,10000,97.1,97.6,265.0,0.5136,97.55,20230608.0,,,,,0,0,0.0,0.0,Switzerland,"Regions, Cantons, Provinces, etc.",Bond,1,1,,"Thurgau, Kanton",,,AA+,Nein,,,,,,,AA+,Domestic,2023-06-12,0.008333333333333333,97.55833333333334
0.375 LGT 19-28,CH0484360372,89.7,0.375,LGT Bank AG,LGT19,48436037,2.718,4.981,20190705,5.09,05.07.2028,150.0,Bonds - CHF Foreign,CHF,0.0,0.0,200000,89.15,89.75,200.0,0.6708,89.7,20230523.0,,,,,0,0,0.0,0.0,Liechtenstein,Banks,Bond,1,1,,,,,,,,,,,A+,,A+,Foreign,2022-07-05,0.3645833333333333,90.06458333333333
0.375 LGT 19-29,CH0505011871,86.95,0.375,LGT Bank AG,LGT191,50501187,2.727,6.317,20191115,6.46,15.11.2029,160.0,Bonds - CHF Foreign,CHF,0.0,0.0,200000,86.55,87.05,200.0,0.576,86.95,20230609.0,,,,,0,0,0.0,0.0,Liechtenstein,Banks,Bond,1,1,,,,,,,,,,,A+,,A+,Foreign,2022-11-15,0.22604166666666664,87.17604166666666
0.375 LIMECO 18-26,CH0398633377,95.65,0.375,Limeco,LIM18,39863337,2.271,3.241,20180925,3.32,25.09.2026,120.0,Bonds - CHF Domestic,CHF,0.0,0.0,100000,94.15,-Market,0.0,0.0,95.65,20230615.0,,,,,0,0,0.0,0.0,Switzerland,Misc. services,Bond,1,1,,Limeco,,,AA-,Ja,,,,,,,AA-,Domestic,2022-09-25,0.2791666666666667,95.92916666666667
0.375 MHB 22-26,CH1175016091,95.7,0.375,Münchener Hypo,MHB223,117501609,2.162,2.786,20220407,2.85,07.04.2026,100.0,Bonds - CHF Foreign,CHF,0.0,0.0,100000,95.25,95.7,100.0,0.4713,95.7,20230523.0,,,,,0,0,0.0,0.0,Germany,Banks,Bond,1,1,,,,,,,,,,,,,,Foreign,2023-04-07,0.07708333333333334,95.77708333333334
0.375 OCOER 21-25,CH1112455790,94.6,0.375,OC Oerlikon Corporation AG,OCO211,111245579,2.806,2.424,20210527,2.49,27.11.2025,250.0,Bonds - CHF Domestic,CHF,0.26,0.25,30000,94.35,94.6,100.0,0.2646,94.35,20230620.0,110907.681,94.55,94.6,94.55,45000,0,42562.5,42562.5,Switzerland,Misc. Industrials,Bond,1,1,,OC Oerlikon Corporation AG,,,BBB,Nein,,,,,,,BBB,Domestic,2022-11-27,0.21354166666666666,94.81354166666667
0.375 PB S604 15-30,CH0267222310,90.79,0.375,Pfandbriefbank,PB604,26722231,1.982,6.503,20150130,6.64,21.01.2030,793.0,Bonds - CHF Domestic,CHF,0.0,0.0,250000,90.3,90.89,100.0,0.6513,90.79,20230613.0,,,,,0,0,0.0,0.0,Switzerland,Mortgage institutes,Swiss Pfandbriefe,1,1,,Pfandbriefbank,Aaa,,AAA,Ja,,,,,,,AAA,Domestic,2023-01-21,0.15625,90.94625
0.375 PB S616 15-26,CH0291625231,96.0,0.375,Pfandbriefbank,PB616,29162523,2.058,2.588,20150813,2.65,26.01.2026,755.0,Bonds - CHF Domestic,CHF,0.0,0.0,100000,95.83,96.13,100.0,0.3126,96.0,20230619.0,,,,,0,0,0.0,0.0,Switzerland,Mortgage institutes,Swiss Pfandbriefe,1,1,,Pfandbriefbank,Aaa,,AAA,Ja,,,,,,,AAA,Domestic,2023-01-26,0.15104166666666669,96.15104166666667
0.375 PB S618 15-25,CH0297132349,96.48,0.375,Pfandbriefbank,PB618,29713234,2.056,2.308,20150928,2.37,15.10.2025,750.0,Bonds - CHF Domestic,CHF,0.0,0.0,100000,96.27,96.51,100.0,0.249,96.48,20230522.0,,,,,0,0,0.0,0.0,Switzerland,Mortgage institutes,Swiss Pfandbriefe,1,1,,Pfandbriefbank,Aaa,,AAA,Ja,,,,,,,AAA,Domestic,2022-10-15,0.2583333333333333,96.73833333333334
0.375 PB S628 16-32,CH0319415938,88.18,0.375,Pfandbriefbank,PB628,31941593,1.986,8.454,20160425,8.65,26.01.2032,551.0,Bonds - CHF Domestic,CHF,0.0,0.0,1000000,87.57,88.34,100.0,0.8754,88.18,20230531.0,,,,,0,0,0.0,0.0,Switzerland,Mortgage institutes,Swiss Pfandbriefe,1,1,,Pfandbriefbank,Aaa,,AAA,Ja,,,,,,,AAA,Domestic,2023-01-26,0.15104166666666669,88.33104166666668
0.375 PB S632 16-39,CH0328298069,79.51,0.375,Pfandbriefbank,PB632,32829806,2.019,15.457,20160708,16.1,08.07.2039,570.0,Bonds - CHF Domestic,CHF,0.0,0.0,100000,77.95,79.85,100.0,2.4081,79.51,20230210.0,,,,,0,0,0.0,0.0,Switzerland,Mortgage institutes,Swiss Pfandbriefe,1,1,,Pfandbriefbank,Aaa,,AAA,Ja,,,,,,,AAA,Domestic,2022-07-08,0.3614583333333333,79.87145833333334
0.375 PB S637 16-46,CH0336352767,72.33,0.375,Pfandbriefbank,PB637,33635276,1.964,21.834,20160902,23.04,15.06.2046,521.0,Bonds - CHF Domestic,CHF,0.0,0.0,100000,71.18,73.04,100.0,2.5794,72.33,20230503.0,,,,,0,0,0.0,0.0,Switzerland,Mortgage institutes,Swiss Pfandbriefe,1,1,,Pfandbriefbank,Aaa,,AAA,Ja,,,,,,,AAA,Domestic,2023-06-15,0.005208333333333333,72.33520833333333
0.375 PB S640 16-43,CH0338330423,74.38,0.375,Pfandbriefbank,PB640,33833042,1.969,19.317,20160923,20.31,23.09.2043,700.0,Bonds - CHF Domestic,CHF,0.0,0.0,100000,73.95,74.95,100.0,1.3432,74.38,20230612.0,,,,,0,0,0.0,0.0,Switzerland,Mortgage institutes,Swiss Pfandbriefe,1,1,,Pfandbriefbank,Aaa,,AAA,Ja,,,,,,,AAA,Domestic,2022-09-23,0.28125,74.66125
0.375 PB S644 17-28,CH0347556919,93.17,0.375,Pfandbriefbank,PB644,34755691,1.975,4.714,20170123,4.81,21.03.2028,623.0,Bonds - CHF Domestic,CHF,0.0,0.0,100000,92.87,93.25,450.0,0.4083,93.17,20230614.0,,,,,0,0,0.0,0.0,Switzerland,Mortgage institutes,Swiss Pfandbriefe,1,1,,Pfandbriefbank,Aaa,,AAA,Ja,,,,,,,AAA,Domestic,2023-03-21,0.09479166666666666,93.26479166666667
0.375 PB S661 18-28,CH0428194242,92.77,0.375,Pfandbriefbank,PB661,42819424,1.995,4.996,20180907,5.11,10.07.2028,886.0,Bonds - CHF Domestic,CHF,0.0,0.0,100000,92.35,92.83,100.0,0.5184,92.77,20230609.0,,,,,0,0,0.0,0.0,Switzerland,Mortgage institutes,Swiss Pfandbriefe,1,1,,Pfandbriefbank,Aaa,,AAA,Ja,,,,,,,AAA,Domestic,2022-07-10,0.359375,93.129375
0.375 PB S666 18-27,CH0441186506,94.27,0.375,Pfandbriefbank,PB666,44118650,2.022,3.871,20181119,3.95,12.05.2027,660.0,Bonds - CHF Domestic,CHF,0.0,0.0,100000,93.94,94.34,100.0,0.4249,94.27,20230530.0,,,,,0,0,0.0,0.0,Switzerland,Mortgage institutes,Swiss Pfandbriefe,1,1,,Pfandbriefbank,Aaa,,AAA,Ja,,,,,,,AAA,Domestic,2023-05-12,0.040625,94.310625
0.375 PB S703 21-42,CH1105672740,76.39,0.375,Pfandbriefbank,PB703,110567274,2.012,17.837,20210510,18.65,24.01.2042,300.0,Bonds - CHF Domestic,CHF,0.0,0.0,100000,75.11,77.51,100.0,3.1451,76.39,20221021.0,,,,,0,0,0.0,0.0,Switzerland,Mortgage institutes,Swiss Pfandbriefe,1,1,,Pfandbriefbank,Aaa,,AAA,Ja,,,,,,,AAA,Domestic,2023-01-24,0.153125,76.543125
0.375 PB S712 22-37,CH1151526196,82.63,0.375,Pfandbriefbank,PB712,115152619,2.02,13.269,20220114,13.71,16.02.2037,225.0,Bonds - CHF Domestic,CHF,0.0,0.0,100000,80.83,-Market,0.0,0.0,82.63,20230503.0,,,,,0,0,0.0,0.0,Switzerland,Mortgage institutes,Swiss Pfandbriefe,1,1,,Pfandbriefbank,Aaa,,AAA,Ja,,,,,,,AAA,Domestic,2023-02-16,0.12916666666666665,82.75916666666666
0.375 PSP 16-26,CH0319403777,94.5,0.375,PSP Swiss Property AG,PSP161,31940377,2.464,2.847,20160429,2.91,29.04.2026,200.0,Bonds - CHF Domestic,CHF,0.0,0.0,110000,94.3,94.8,100.0,0.5288,94.5,20230619.0,,,,,0,0,0.0,0.0,Switzerland,Real-estate companies,Bond,1,1,Green Bond,PSP Swiss Property AG,A3,,A-,Nein,,,,,,,A-,Domestic,2023-04-29,0.05416666666666666,94.55416666666666
0.375 PZ S461 15-25,CH0273485380,97.52,0.375,Pfandbriefzentrale,PZ461,27348538,2.087,1.646,20150316,1.7,14.02.2025,957.0,Bonds - CHF Domestic,CHF,0.0,0.0,100000,97.28,97.53,100.0,0.2567,97.52,20230613.0,,,,,0,0,0.0,0.0,Switzerland,Mortgage institutes,Swiss Pfandbriefe,1,1,,Pfandbriefzentrale,Aaa,,AAA,Nein,,,,,,,AAA,Domestic,2023-02-14,0.13124999999999998,97.65124999999999
0.375 PZ S465 15-23,CH0285849359,99.74,0.375,Pfandbriefzentrale,PZ465,28584935,,,20150630,,30.08.2023,756.0,Bonds - CHF Domestic,CHF,0.0,0.0,200000,99.72,99.77,250.0,0.0501,99.74,20230525.0,,,,,0,0,0.0,0.0,Switzerland,Mortgage institutes,Swiss Pfandbriefe,1,1,,Pfandbriefzentrale,Aaa,,AAA,Nein,,,,,,,AAA,Domestic,2022-08-30,0.30625,100.04625
0.375 PZ S469 15-25,CH0295186388,96.61,0.375,Pfandbriefzentrale,PZ469,29518638,2.066,2.225,20150915,2.29,15.09.2025,588.0,Bonds - CHF Domestic,CHF,0.0,0.0,100000,96.4,96.64,100.0,0.2487,96.61,20230614.0,,,,,0,0,0.0,0.0,Switzerland,Mortgage institutes,Swiss Pfandbriefe,1,1,,Pfandbriefzentrale,Aaa,,AAA,Nein,,,,,,,AAA,Domestic,2022-09-15,0.28958333333333336,96.89958333333334
0.375 PZ S487 16-28,CH0344583817,92.48,0.375,Pfandbriefzentrale,PZ487,34458381,1.992,5.285,20161128,5.4,24.10.2028,927.0,Bonds - CHF Domestic,CHF,0.0,0.0,100000,91.96,92.51,100.0,0.5963,92.48,20230615.0,,,,,0,0,0.0,0.0,Switzerland,Mortgage institutes,Swiss Pfandbriefe,1,1,,Pfandbriefzentrale,Aaa,,AAA,Nein,,,,,,,AAA,Domestic,2022-10-24,0.24895833333333334,92.72895833333334
0.375 PZ S489 17-27,CH0352595885,93.86,0.375,Pfandbriefzentrale,PZ489,35259588,2.017,4.214,20170221,4.31,21.09.2027,799.0,Bonds - CHF Domestic,CHF,0.0,0.0,100000,93.44,93.92,100.0,0.5124,93.86,20230616.0,,,,,0,0,0.0,0.0,Switzerland,Mortgage institutes,Swiss Pfandbriefe,1,1,,Pfandbriefzentrale,Aaa,,AAA,Nein,,,,,,,AAA,Domestic,2022-09-21,0.2833333333333333,94.14333333333333
0.375 PZ S492 17-26,CH0357676169,94.84,0.375,Pfandbriefzentrale,PZ492,35767616,2.01,3.441,20170412,3.52,07.12.2026,815.0,Bonds - CHF Domestic,CHF,0.0,0.0,100000,94.63,95.01,100.0,0.4008,94.84,20230524.0,,,,,0,0,0.0,0.0,Switzerland,Mortgage institutes,Swiss Pfandbriefe,1,1,,Pfandbriefzentrale,Aaa,,AAA,Nein,,,,,,,AAA,Domestic,2022-12-07,0.203125,95.043125
0.375 PZ S497 17-28,CH0373476073,92.86,0.375,Pfandbriefzentrale,PZ497,37347607,1.996,5.035,20171031,5.15,24.07.2028,866.0,Bonds - CHF Domestic,CHF,0.0,0.0,100000,92.3,92.81,100.0,0.551,92.86,20230619.0,,,,,0,0,0.0,0.0,Switzerland,Mortgage institutes,Swiss Pfandbriefe,1,1,,Pfandbriefzentrale,Aaa,,AAA,Nein,,,,,,,AAA,Domestic,2022-07-24,0.34479166666666666,93.20479166666667
0.375 PZ S542 22-32,CH1148728178,87.58,0.375,Pfandbriefzentrale,PZ542,114872817,1.992,9.186,20220211,9.42,03.11.2032,249.0,Bonds - CHF Domestic,CHF,0.0,0.0,100000,86.51,87.69,100.0,1.3548,87.58,20230608.0,,,,,0,0,0.0,0.0,Switzerland,Mortgage institutes,Swiss Pfandbriefe,1,1,,Pfandbriefzentrale,Aaa,,AAA,Nein,,,,,,,AAA,Domestic,2022-11-03,0.23854166666666665,87.81854166666666
0.375 SCM 16-27,CH0344583783,95.25,0.375,Swisscom,SCM162,34458378,1.998,4.447,20161215,4.54,15.12.2027,200.0,Bonds - CHF Domestic,CHF,0.0,0.0,15000,93.1,-Market,0.0,0.0,95.25,20230616.0,,,,,0,0,0.0,0.0,Switzerland,Electrical engineering & electronics,Bond,1,1,,Swisscom,A2,,A-,Ja,,,,,,,A-,Domestic,2022-12-15,0.1947916666666667,95.44479166666666
0.375 SCM 16-28,CH0317921663,93.35,0.375,Swisscom,SCM16,31792166,1.922,4.739,20160331,4.83,31.03.2028,200.0,Bonds - CHF Domestic,CHF,0.0,0.0,10000,93,93.45,250.0,0.4827,93.35,20230619.0,,,,,0,0,0.0,0.0,Switzerland,Electrical engineering & electronics,Bond,1,1,,Swisscom,A2,,A-,Ja,,,,,,,A-,Domestic,2023-03-31,0.084375,93.43437499999999
0.375 SCM 17-27,CH0362748359,94.85,0.375,Swisscom,SCM17,36274835,1.957,3.921,20170531,3.74,31.05.2027,350.0,Bonds - CHF Domestic,CHF,0.0,0.0,75000,94.15,94.85,200.0,0.7407,94.85,20230620.0,93030.0,94.85,94.85,94.85,50000,0,47425.0,47425.0,Switzerland,Electrical engineering & electronics,Bond,1,1,,Swisscom,A2,,A-,Ja,,,,,,,A-,Domestic,2023-05-31,0.020833333333333332,94.87083333333332
0.375 SHELL 15-23,CH0292877880,99.75,0.375,Shell Int. Finance BV,SIF15,29287788,,,20150821,,21.08.2023,800.0,Bonds - CHF Foreign,CHF,0.0,0.0,250000,99.75,99.85,15.0,0.1002,99.75,20230615.0,,,,,0,0,0.0,0.0,Netherlands,Investment companies,Bond,1,1,,,,,,,,,,,AA-,,AA-,Foreign,2022-08-21,0.315625,100.065625
0.375 SHKB 15-27,CH0269697931,94.45,0.375,Schaffhauser Kantonalbank,SKB15,26969793,2.112,3.632,20150216,3.71,16.02.2027,200.0,Bonds - CHF Domestic,CHF,0.0,0.0,100000,94,94.5,100.0,0.5305,94.45,20230530.0,,,,,0,0,0.0,0.0,Switzerland,Banks,Bond,1,1,,Schaffhauser Kantonalbank,,,AA+,Nein,,,,,,,AA+,Domestic,2023-02-16,0.12916666666666665,94.57916666666667
0.375 SIEGR 23 /EE,XS1874127811,101.87,0.375,Siemens Fin Nv,EU3278,43487438,,,20180906,,06.09.2023,1000.0,Bonds - Non CHF,EUR,0.0,0.0,0,,,0.0,,101.87,20181220.0,,,,,0,0,0.0,0.0,Eurobond EUR,Investment companies,Bond,0,0,,,,,,,,,,,,,,Foreign,2022-09-06,0.2989583333333333,102.16895833333334
0.375 SITEX 20-25,CH0551012807,96.3,0.375,sitEX Properties Holding AG,SIT20,55101280,,,20200617,,17.06.2025,50.0,Bonds - CHF Domestic,CHF,0.0,0.0,40000,96.05,96.75,260.0,0.7261,96.3,20230615.0,,,,,0,0,0.0,0.0,Switzerland,Real-estate companies,Bond,1,1,,,,,,,,,,,,,,Domestic,2023-06-17,0.003125,96.303125
